timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu
2026/05/26 13:33:16.432, 0, NVIDIA L40S, 0, 0, 0, 46068, 37.47, 350.00, 35
2026/05/26 13:33:21.496, 0, NVIDIA L40S, 100, 83, 857, 46068, 350.78, 350.00, 49
2026/05/26 13:33:26.560, 0, NVIDIA L40S, 100, 83, 857, 46068, 351.07, 350.00, 52
2026/05/26 13:33:31.624, 0, NVIDIA L40S, 100, 81, 857, 46068, 350.95, 350.00, 55
2026/05/26 13:33:36.688, 0, NVIDIA L40S, 100, 80, 857, 46068, 350.18, 350.00, 58
2026/05/26 13:33:41.752, 0, NVIDIA L40S, 100, 78, 857, 46068, 350.22, 350.00, 60
2026/05/26 13:33:46.816, 0, NVIDIA L40S, 100, 78, 857, 46068, 349.49, 350.00, 62
2026/05/26 13:33:51.880, 0, NVIDIA L40S, 100, 78, 857, 46068, 350.58, 350.00, 64
2026/05/26 13:33:56.944, 0, NVIDIA L40S, 100, 76, 857, 46068, 351.10, 350.00, 65
2026/05/26 13:34:02.028, 0, NVIDIA L40S, 100, 75, 857, 46068, 349.96, 350.00, 66
2026/05/26 13:34:07.112, 0, NVIDIA L40S, 100, 75, 857, 46068, 350.26, 350.00, 67
2026/05/26 13:34:12.176, 0, NVIDIA L40S, 100, 75, 857, 46068, 350.30, 350.00, 68
2026/05/26 13:34:17.240, 0, NVIDIA L40S, 100, 76, 857, 46068, 349.72, 350.00, 68
2026/05/26 13:34:22.304, 0, NVIDIA L40S, 100, 76, 857, 46068, 349.64, 350.00, 69
2026/05/26 13:34:27.388, 0, NVIDIA L40S, 100, 75, 857, 46068, 349.79, 350.00, 69
2026/05/26 13:34:32.452, 0, NVIDIA L40S, 100, 75, 857, 46068, 350.06, 350.00, 69
2026/05/26 13:34:37.497, 0, NVIDIA L40S, 100, 75, 857, 46068, 349.99, 350.00, 70
2026/05/26 13:34:42.564, 0, NVIDIA L40S, 100, 75, 857, 46068, 350.41, 350.00, 70
2026/05/26 13:34:47.628, 0, NVIDIA L40S, 100, 75, 857, 46068, 350.41, 350.00, 70
2026/05/26 13:34:52.692, 0, NVIDIA L40S, 100, 75, 857, 46068, 350.30, 350.00, 70
2026/05/26 13:34:57.756, 0, NVIDIA L40S, 100, 75, 857, 46068, 349.99, 350.00, 70
2026/05/26 13:35:02.820, 0, NVIDIA L40S, 100, 74, 857, 46068, 350.21, 350.00, 70
2026/05/26 13:35:07.884, 0, NVIDIA L40S, 100, 75, 857, 46068, 350.26, 350.00, 70
2026/05/26 13:35:12.968, 0, NVIDIA L40S, 100, 75, 857, 46068, 349.80, 350.00, 70
2026/05/26 13:35:18.032, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.10, 350.00, 70
2026/05/26 13:35:23.096, 0, NVIDIA L40S, 100, 75, 857, 46068, 350.15, 350.00, 70
2026/05/26 13:35:28.160, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.61, 350.00, 70
2026/05/26 13:35:33.224, 0, NVIDIA L40S, 100, 77, 857, 46068, 350.09, 350.00, 70
2026/05/26 13:35:38.308, 0, NVIDIA L40S, 100, 75, 857, 46068, 350.04, 350.00, 69
2026/05/26 13:35:43.372, 0, NVIDIA L40S, 100, 75, 857, 46068, 350.13, 350.00, 69
2026/05/26 13:35:48.436, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.28, 350.00, 69
2026/05/26 13:35:53.500, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.22, 350.00, 69
2026/05/26 13:35:58.564, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.31, 350.00, 69
2026/05/26 13:36:03.628, 0, NVIDIA L40S, 100, 75, 857, 46068, 349.85, 350.00, 69
2026/05/26 13:36:08.692, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.50, 350.00, 69
2026/05/26 13:36:13.756, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.26, 350.00, 68
2026/05/26 13:36:18.802, 0, NVIDIA L40S, 100, 75, 857, 46068, 349.87, 350.00, 68
2026/05/26 13:36:23.864, 0, NVIDIA L40S, 100, 75, 857, 46068, 350.28, 350.00, 68
2026/05/26 13:36:28.928, 0, NVIDIA L40S, 100, 75, 857, 46068, 349.39, 350.00, 68
2026/05/26 13:36:34.012, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.12, 350.00, 68
2026/05/26 13:36:39.058, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.70, 350.00, 68
2026/05/26 13:36:44.120, 0, NVIDIA L40S, 100, 76, 857, 46068, 349.84, 350.00, 68
2026/05/26 13:36:49.184, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.35, 350.00, 68
2026/05/26 13:36:54.248, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.08, 350.00, 68
2026/05/26 13:36:59.312, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.32, 350.00, 68
2026/05/26 13:37:04.376, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.41, 350.00, 68
2026/05/26 13:37:09.440, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.02, 350.00, 68
2026/05/26 13:37:14.524, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.21, 350.00, 67
2026/05/26 13:37:19.608, 0, NVIDIA L40S, 100, 75, 857, 46068, 350.06, 350.00, 67
2026/05/26 13:37:24.672, 0, NVIDIA L40S, 100, 75, 857, 46068, 349.36, 350.00, 67
2026/05/26 13:37:29.756, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.08, 350.00, 67
2026/05/26 13:37:34.820, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.18, 350.00, 67
2026/05/26 13:37:39.884, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.16, 350.00, 67
2026/05/26 13:37:44.948, 0, NVIDIA L40S, 100, 76, 857, 46068, 349.88, 350.00, 67
2026/05/26 13:37:50.012, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.20, 350.00, 67
2026/05/26 13:37:55.097, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.01, 350.00, 67
2026/05/26 13:38:00.161, 0, NVIDIA L40S, 100, 77, 857, 46068, 349.71, 350.00, 67
2026/05/26 13:38:05.225, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.37, 350.00, 67
2026/05/26 13:38:10.270, 0, NVIDIA L40S, 100, 76, 857, 46068, 349.42, 350.00, 67
2026/05/26 13:38:15.333, 0, NVIDIA L40S, 100, 76, 857, 46068, 349.37, 350.00, 67
