timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu
2026/05/26 17:03:50.287, 3, NVIDIA A100-PCIE-40GB, 0, 0, 0, 40960, 52.71, 250.00, 41
2026/05/26 17:03:55.364, 3, NVIDIA A100-PCIE-40GB, 0, 0, 4, 40960, 45.42, 250.00, 41
2026/05/26 17:04:00.466, 3, NVIDIA A100-PCIE-40GB, 98, 54, 11707, 40960, 235.49, 250.00, 49
2026/05/26 17:04:05.574, 3, NVIDIA A100-PCIE-40GB, 97, 56, 11707, 40960, 240.91, 250.00, 53
2026/05/26 17:04:10.678, 3, NVIDIA A100-PCIE-40GB, 97, 53, 11707, 40960, 240.20, 250.00, 54
2026/05/26 17:04:15.810, 3, NVIDIA A100-PCIE-40GB, 96, 55, 11707, 40960, 252.47, 250.00, 57
2026/05/26 17:04:20.941, 3, NVIDIA A100-PCIE-40GB, 97, 55, 11707, 40960, 258.15, 250.00, 58
2026/05/26 17:04:26.093, 3, NVIDIA A100-PCIE-40GB, 97, 55, 11707, 40960, 236.19, 250.00, 59
