timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu
2026/05/26 14:43:33.632, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.51, 350.00, 67
2026/05/26 14:43:38.696, 0, NVIDIA L40S, 100, 76, 857, 46068, 349.81, 350.00, 67
2026/05/26 14:43:43.780, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.40, 350.00, 67
2026/05/26 14:43:48.844, 0, NVIDIA L40S, 100, 75, 857, 46068, 349.57, 350.00, 67
2026/05/26 14:43:53.908, 0, NVIDIA L40S, 100, 76, 857, 46068, 349.59, 350.00, 67
2026/05/26 14:43:58.984, 0, NVIDIA L40S, 100, 76, 857, 46068, 349.79, 350.00, 67
2026/05/26 14:44:04.048, 0, NVIDIA L40S, 100, 76, 857, 46068, 349.99, 350.00, 67
2026/05/26 14:44:09.112, 0, NVIDIA L40S, 100, 76, 857, 46068, 350.55, 350.00, 67
2026/05/26 14:44:14.158, 0, NVIDIA L40S, 100, 76, 857, 46068, 349.89, 350.00, 67
2026/05/26 14:44:19.220, 0, NVIDIA L40S, 100, 76, 857, 46068, 349.25, 350.00, 67
