timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu
2026/05/26 16:09:01.469, 3, NVIDIA A100-PCIE-40GB, 88, 52, 6405, 40960, 255.70, 250.00, 69
2026/05/26 16:09:06.593, 3, NVIDIA A100-PCIE-40GB, 89, 52, 6405, 40960, 246.35, 250.00, 68
2026/05/26 16:09:11.702, 3, NVIDIA A100-PCIE-40GB, 90, 52, 6405, 40960, 269.50, 250.00, 68
2026/05/26 16:09:16.837, 3, NVIDIA A100-PCIE-40GB, 86, 51, 6405, 40960, 266.91, 250.00, 68
2026/05/26 16:09:21.945, 3, NVIDIA A100-PCIE-40GB, 88, 51, 6405, 40960, 253.51, 250.00, 68
2026/05/26 16:09:27.058, 3, NVIDIA A100-PCIE-40GB, 90, 51, 6405, 40960, 269.16, 250.00, 68
2026/05/26 16:09:32.162, 3, NVIDIA A100-PCIE-40GB, 92, 54, 6405, 40960, 264.13, 250.00, 68
2026/05/26 16:09:37.266, 3, NVIDIA A100-PCIE-40GB, 87, 51, 6405, 40960, 249.84, 250.00, 67
2026/05/26 16:09:42.352, 3, NVIDIA A100-PCIE-40GB, 89, 52, 6405, 40960, 216.43, 250.00, 67
2026/05/26 16:09:47.461, 3, NVIDIA A100-PCIE-40GB, 90, 52, 6405, 40960, 253.75, 250.00, 67
2026/05/26 16:09:52.594, 3, NVIDIA A100-PCIE-40GB, 86, 51, 6405, 40960, 247.68, 250.00, 66
2026/05/26 16:09:57.722, 3, NVIDIA A100-PCIE-40GB, 86, 52, 6405, 40960, 280.06, 250.00, 67
