timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu
2026/05/26 14:33:24.319, 1, NVIDIA A100-PCIE-40GB, 0, 0, 0, 40960, 69.86, 250.00, 44
2026/05/26 14:33:29.424, 1, NVIDIA A100-PCIE-40GB, 100, 21, 847, 40960, 256.38, 250.00, 52
2026/05/26 14:33:34.503, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 256.25, 250.00, 57
2026/05/26 14:33:39.583, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 250.60, 250.00, 59
2026/05/26 14:33:44.664, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 249.30, 250.00, 62
2026/05/26 14:33:49.762, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 247.77, 250.00, 64
2026/05/26 14:33:54.857, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 249.32, 250.00, 66
2026/05/26 14:33:59.954, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 250.91, 250.00, 68
2026/05/26 14:34:05.035, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 249.13, 250.00, 70
2026/05/26 14:34:10.134, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 250.29, 250.00, 71
2026/05/26 14:34:15.233, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 247.82, 250.00, 72
2026/05/26 14:34:20.312, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 249.20, 250.00, 74
2026/05/26 14:34:25.391, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 247.06, 250.00, 74
2026/05/26 14:34:30.490, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 248.02, 250.00, 75
2026/05/26 14:34:35.572, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 249.01, 250.00, 76
2026/05/26 14:34:40.651, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 249.00, 250.00, 76
2026/05/26 14:34:45.732, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 249.44, 250.00, 76
2026/05/26 14:34:50.811, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 249.73, 250.00, 77
2026/05/26 14:34:55.892, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 249.79, 250.00, 77
2026/05/26 14:35:00.990, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 250.33, 250.00, 77
2026/05/26 14:35:06.071, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 250.29, 250.00, 76
2026/05/26 14:35:11.152, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 249.69, 250.00, 76
2026/05/26 14:35:16.232, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 249.41, 250.00, 76
2026/05/26 14:35:21.334, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 249.40, 250.00, 76
2026/05/26 14:35:26.411, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 249.02, 250.00, 76
2026/05/26 14:35:31.496, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 248.61, 250.00, 75
2026/05/26 14:35:36.575, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 251.49, 250.00, 75
